source_group,source_file,source_row_no,center_attack_bias_label,center_head_rate,condition_race_count,course,course2_bias_label,course2_head_rate,course3_head_rate,course4_head_rate,decided_course,escape_1_rate,finish_order,first_count,first_lift,first_rate,hit_rate_in_condition,in3_count,in3_lift,in3_rate,in_escape_bias_label,kimarite_group,outer_3rd_bias_label,outside_3rd_rate,prior_race_count,race_count,race_date,race_no,race_time_band,recent3_1_head_rate,recent3_center_head_rate,recent3_outer_3rd_rate,recent3_roughness_rate,reliability_rank,roughness_bias_label,same_day_trend_label,sample_warning,second_count,second_lift,second_rate,starts,third_count,third_lift,third_rate,tide_condition_label,tide_phase,tide_strength,today_1_escape_rate,today_1_head_lift,today_1_head_rate,today_center_attack_win_rate,today_center_head_lift,today_center_head_rate,today_course2_sashi_win_rate,today_course2_top2_lift,today_course2_top2_rate,today_course2_win_rate,today_inside_lost_rate,today_main_kimarite,today_main_kimarite_rate,today_outer_3rd_lift,today_outer_3rd_rate,today_outer_head_rate,today_outer_in3_rate,today_roughness_lift,today_roughness_rate,water_condition_label,wave_band,wave_height,weather,wind_direction,wind_direction_group,wind_speed,wind_speed_band
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3939,,,46,,,,,,,,3-2-1,,,,0.0217,,,,,nuki,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3940,,,28,,,,,,,,2-4-3,,,,0.0357,,,,,sashi,,,,1,,,middle,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3941,,,140,,,,,,,,4-1-3,,,,0.0071,,,,,sashi,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3942,,,198,,,,,,,,4-5-2,,,,0.0051,,,,,makuri,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3943,,,57,,,,,,,,1-3-5,,,,0.0175,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3944,,,57,,,,,,,,2-3-6,,,,0.0175,,,,,makuri,,,,1,,,early,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3945,,,74,,,,,,,,3-2-5,,,,0.0135,,,,,makuri_zashi,,,,1,,,middle,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3946,,,64,,,,,,,,1-3-2,,,,0.0156,,,,,escape,,,,1,,,middle,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3947,,,70,,,,,,,,2-3-6,,,,0.0143,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3948,,,25,,,,,,,,1-2-3,,,,0.04,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3949,,,23,,,,,,,,1-3-2,,,,0.0435,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3950,,,10,,,,,,,,1-5-6,,,,0.1,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,high_tide_near,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3951,,,17,,,,,,,,1-3-4,,,,0.0588,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3952,,,17,,,,,,,,2-4-6,,,,0.0588,,,,,makuri,,,,1,,,early,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3953,,,28,,,,,,,,2-1-3,,,,0.0357,,,,,sashi,,,,1,,,middle,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3954,,,28,,,,,,,,1-4-2,,,,0.0357,,,,,escape,,,,1,,,middle,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3955,,,18,,,,,,,,1-3-6,,,,0.0556,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3956,,,23,,,,,,,,3-1-5,,,,0.0435,,,,,makuri_zashi,,,,1,,,late,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3957,,,36,,,,,,,,1-2-5,,,,0.0278,,,,,nuki,,,,1,,,early,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3958,,,13,,,,,,,,3-1-4,,,,0.0769,,,,,makuri_zashi,,,,1,,,early,,,,,,,,,,,,,,,,high_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3959,,,13,,,,,,,,1-5-6,,,,0.0769,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,high_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3960,,,64,,,,,,,,2-3-5,,,,0.0156,,,,,sashi,,,,1,,,middle,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3961,,,64,,,,,,,,2-6-5,,,,0.0156,,,,,makuri,,,,1,,,middle,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3962,,,74,,,,,,,,3-4-5,,,,0.0135,,,,,makuri,,,,1,,,middle,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3963,,,27,,,,,,,,1-3-5,,,,0.037,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3964,,,70,,,,,,,,1-2-5,,,,0.0143,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3965,,,27,,,,,,,,3-2-5,,,,0.037,,,,,makuri,,,,1,,,late,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3966,,,28,,,,,,,,3-1-2,,,,0.0357,,,,,sashi,,,,1,,,early,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3967,,,36,,,,,,,,1-6-2,,,,0.0278,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3968,,,28,,,,,,,,5-1-3,,,,0.0357,,,,,makuri,,,,1,,,middle,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3969,,,6,,,,,,,,3-1-2,,,,0.1667,,,,,makuri_zashi,,,,1,,,middle,,,,,,,,,,,,,,,,high_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,無風,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3970,,,9,,,,,,,,4-6-2,,,,0.1111,,,,,nuki,,,,1,,,middle,,,,,,,,,,,,,,,,high_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3971,,,51,,,,,,,,3-1-6,,,,0.0196,,,,,makuri,,,,1,,,late,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3972,,,70,,,,,,,,3-6-5,,,,0.0143,,,,,makuri,,,,1,,,late,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3973,,,70,,,,,,,,2-1-4,,,,0.0143,,,,,sashi,,,,1,,,late,,,,,,,,,,,,,,,,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3974,,,6,,,,,,,,1-2-4,,,,0.1667,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3975,,,10,,,,,,,,1-2-4,,,,0.1,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3976,,,10,,,,,,,,3-1-6,,,,0.1,,,,,makuri_zashi,,,,1,,,early,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3977,,,6,,,,,,,,1-3-6,,,,0.1667,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3978,,,7,,,,,,,,2-4-1,,,,0.1429,,,,,nuki,,,,1,,,middle,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3979,,,18,,,,,,,,4-6-1,,,,0.0556,,,,,sashi,,,,1,,,late,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3980,,,29,,,,,,,,1-2-5,,,,0.0345,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,high_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3981,,,19,,,,,,,,3-1-4,,,,0.0526,,,,,makuri_zashi,,,,1,,,late,,,,,,,,,,,,,,,,high_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3982,,,5,,,,,,,,1-3-5,,,,0.2,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,falling_weak,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3983,,,28,,,,,,,,5-6-3,,,,0.0357,,,,,makuri_zashi,,,,1,,,early,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3984,,,28,,,,,,,,1-5-4,,,,0.0357,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3985,,,28,,,,,,,,1-2-5,,,,0.0357,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3986,,,36,,,,,,,,5-1-2,,,,0.0278,,,,,nuki,,,,1,,,early,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3987,,,21,,,,,,,,4-1-2,,,,0.0476,,,,,makuri_zashi,,,,1,,,middle,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3988,,,28,,,,,,,,1-6-2,,,,0.0357,,,,,escape,,,,1,,,middle,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3989,,,22,,,,,,,,1-2-3,,,,0.0455,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3990,,,22,,,,,,,,3-4-2,,,,0.0455,,,,,makuri,,,,1,,,late,,,,,,,,,,,,,,,,rising_normal,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3991,,,13,,,,,,,,1-4-3,,,,0.0769,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,high_tide_near,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3992,,,29,,,,,,,,2-4-1,,,,0.0345,,,,,makuri,,,,1,,,late,,,,,,,,,,,,,,,,high_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3993,,,36,,,,,,,,5-4-1,,,,0.0278,,,,,makuri_zashi,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3994,,,8,,,,,,,,1-5-2,,,,0.125,,,,,nuki,,,,1,,,early,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3995,,,8,,,,,,,,6-5-2,,,,0.125,,,,,sashi,,,,1,,,early,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3996,,,4,,,,,,,,2-5-6,,,,0.25,,,,,makuri,,,,1,,,early,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3997,,,8,,,,,,,,2-1-5,,,,0.125,,,,,sashi,,,,1,,,middle,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3998,,,30,,,,,,,,1-3-5,,,,0.0333,,,,,escape,,,,1,,,middle,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,3999,,,8,,,,,,,,5-2-1,,,,0.125,,,,,makuri_zashi,,,,1,,,middle,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4000,,,8,,,,,,,,4-1-6,,,,0.125,,,,,sashi,,,,1,,,middle,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4001,,,27,,,,,,,,4-1-6,,,,0.037,,,,,makuri_zashi,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4002,,,11,,,,,,,,1-4-3,,,,0.0909,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4003,,,27,,,,,,,,2-6-3,,,,0.037,,,,,sashi,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4004,,,11,,,,,,,,1-2-6,,,,0.0909,,,,,escape,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4005,,,14,,,,,,,,4-5-2,,,,0.0714,,,,,makuri_zashi,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4006,,,16,,,,,,,,3-1-5,,,,0.0625,,,,,makuri_zashi,,,,1,,,early,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4007,,,8,,,,,,,,4-5-6,,,,0.125,,,,,makuri,,,,1,,,middle,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4008,,,30,,,,,,,,2-5-3,,,,0.0333,,,,,makuri,,,,1,,,middle,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4009,,,41,,,,,,,,4-1-6,,,,0.0244,,,,,makuri,,,,1,,,middle,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4010,,,27,,,,,,,,3-4-1,,,,0.037,,,,,makuri,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北東,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4011,,,36,,,,,,,,1-4-3,,,,0.0278,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4012,,,36,,,,,,,,2-4-3,,,,0.0278,,,,,megumare,,,,1,,,early,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4013,,,98,,,,,,,,2-3-5,,,,0.0102,,,,,sashi,,,,1,,,middle,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4014,,,98,,,,,,,,1-4-3,,,,0.0102,,,,,escape,,,,1,,,middle,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4015,,,130,,,,,,,,3-1-6,,,,0.0077,,,,,nuki,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4016,,,38,,,,,,,,1-2-3,,,,0.0263,,,,,nuki,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4017,,,11,,,,,,,,1-5-6,,,,0.0909,,,,,escape,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北西,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4018,,,1,,,,,,,,2-4-3,,,,1.0,,,,,sashi,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北西,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4019,,,11,,,,,,,,2-4-3,,,,0.0909,,,,,sashi,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北西,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4020,,,19,,,,,,,,5-4-2,,,,0.0526,,,,,makuri_zashi,,,,1,,,middle,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4021,,,19,,,,,,,,6-1-3,,,,0.0526,,,,,makuri_zashi,,,,1,,,middle,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4022,,,124,,,,,,,,4-2-1,,,,0.0081,,,,,nuki,,,,1,,,middle,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4023,,,130,,,,,,,,2-3-5,,,,0.0077,,,,,makuri,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,rough,3_4cm,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4024,,,29,,,,,,,,2-1-5,,,,0.0345,,,,,sashi,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,rough,5cm_plus,,,南,,,5m_plus
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4025,,,43,,,,,,,,1-3-5,,,,0.0233,,,,,unknown,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,,,unknown,,,unknown
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4026,,,15,,,,,,,,2-1-5,,,,0.0667,,,,,unknown,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,,,unknown,,,unknown
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4027,,,15,,,,,,,,1-4-3,,,,0.0667,,,,,unknown,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,,,unknown,,,unknown
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4028,,,15,,,,,,,,5-2-1,,,,0.0667,,,,,unknown,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,,,unknown,,,unknown
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4029,,,15,,,,,,,,3-1-4,,,,0.0667,,,,,unknown,,,,1,,,early,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,,,unknown,,,unknown
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4030,,,6,,,,,,,,3-2-4,,,,0.1667,,,,,unknown,,,,1,,,middle,,,,,,,,,,,,,,,,falling_strong,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,,,unknown,,,unknown
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4031,,,9,,,,,,,,2-4-3,,,,0.1111,,,,,unknown,,,,1,,,middle,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,,,unknown,,,unknown
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4032,,,9,,,,,,,,6-3-2,,,,0.1111,,,,,unknown,,,,1,,,middle,,,,,,,,,,,,,,,,low_tide_near,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,,,unknown,,,unknown
surface_development,heiwajima_finish_pattern_by_condition_v1.2.csv,4033,,,43,,,,,,,,1-4-2,,,,0.0233,,,,,unknown,,,,1,,,late,,,,,,,,,,,,,,,,rising_strong,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,,,unknown,,,unknown
